Gene,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
IRX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081384005025,0.0197302959859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156213426962,0.0237356144935,0.0,0.0,0.0273071154952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741784553975,0.0,0.0206864345819,0.0352083295584,0.0,0.0,0.0,0.0,0.0,0.0,0.0158537663519,0.0114525957033,0.0,0.0267558116466,0.0,0.0,0.00980238523334,0.0,0.0,0.0224458537996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352965593338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219664406031,0.0,0.0,0.0,0.0200400575995,0.0,0.0140121188015,0.0,0.0,0.0,0.0,0.0231651179492,0.0,0.0,0.0,0.011293804273,0.0,0.0151063110679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015962459147,0.0156128937379,0.0,0.0,0.0,0.0,0.0,0.0,0.031114500016,0.0122328950092,0.0118926214054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100336493924,0.0,0.0,0.0455625802279,0.0113231958821,0.0,0.0,0.0,0.0122019471601,0.0,0.0133434338495,0.0104300556704,0.0,0.0,0.0191694907844,0.0,0.0305700618774,0.0125011643395,0.0,0.0125993136317,0.0,0.0,0.022395061329,0.0,0.0,0.0,0.0149810537696,0.0,0.0,0.0,0.0165723506361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127617577091,0.0,0.00926558952779,0.0169494301081,0.0,0.0,0.0255724973977,0.0192233603448,0.0,0.0,0.0,0.0141360973939
IRX5,0.0,0.0,0.0172909274697,0.00900692120194,0.0,0.0,0.0,0.0,0.0320501364768,0.0,0.0,0.0,0.0137372985482,0.0,0.00475278170779,0.0,0.0189864747226,0.0,0.0,0.0,0.0,0.0,0.0268847905099,0.0,0.0,0.0,0.0,0.0,0.0060258875601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150718232617,0.0,0.0292124915868,0.0,0.0,0.0693276152015,0.0,0.0,0.0,0.0,0.0,0.0,0.0156085761264,0.0,0.0,0.0131710069254,0.0,0.0,0.0,0.0,0.0,0.0,0.0704047307372,0.0301891285926,0.0,0.021663820371,0.129688501358,0.0585323870182,0.0295174866915,0.0,0.0,0.0,0.0235910285264,0.0,0.0,0.0,0.0,0.0,0.0175898540765,0.0,0.0,0.0,0.0,0.0267718061805,0.0475194007158,0.0,0.0,0.0569151863456,0.0,0.0239497516304,0.0,0.0169641301036,0.0106791686267,0.0,0.00986506137997,0.011859097518,0.0,0.014468495734,0.0,0.0154516538605,0.130445122719,0.022806853056,0.00621079653502,0.0141792939976,0.00854400824755,0.0111191375181,0.0106029277667,0.0,0.0,0.123496741056,0.0,0.0,0.0126111181453,0.0454613119364,0.0,0.0347198098898,0.0,0.0,0.0382237099111,0.0157155878842,0.0,0.0,0.0151552679017,0.0,0.0235723219812,0.00792685337365,0.0,0.0,0.042152967304,0.0,0.0,0.0691773071885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011201126501,0.0,0.0224289614707,0.0111480746418,0.0,0.0209170971066,0.0102119222283,0.0,0.0122775286436,0.0262741353363,0.0,0.0118556926027,0.0,0.0,0.0596673563123,0.0100324247032,0.0,0.00987690128386,0.0,0.0204265266657,0.0,0.0,0.0,0.0165152177215,0.0318193025887,0.0,0.0,0.0,0.0302876848727,0.0326320938766,0.0,0.0,0.0149863939732,0.0,0.0202007535845,0.0,0.0170836597681,0.0319389142096,0.0147739155218,0.0,0.0,0.0,0.0118821123615,0.0,0.0,0.0,0.0184238944203,0.0,0.0,0.158075645566,0.0,0.0,0.0
ISL1,0.0,0.0,0.0,0.0159357525408,0.0,0.0,0.0,0.0,0.0,0.011456169188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040020506829,0.0,0.0112077072263,0.0,0.0,0.00646062986925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703776031733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104283643886,0.0,0.0195493903011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102472705767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009447212331,0.0,0.0,0.0104910247028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134056210518,0.0,0.0,0.0,0.0,0.0,0.0139026269317,0.0,0.0,0.0,0.0,0.0,0.0,0.00951508805156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992077030241,0.0,0.0,0.0,0.00903386808932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175946969539,0.0,0.0,0.0,0.0109734702855,0.0,0.0,0.0,0.0117571586743,0.0,0.0,0.0,0.0,0.0,0.0,0.0144338160753,0.0,0.0,0.0,0.0136035019532,0.0,0.0,0.0302257556468,0.0,0.0,0.0117184799165,0.017623456195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127127215266,0.00983484461904,0.0,0.0
ISX,0.0,0.0,0.0,0.0151446163654,0.0,0.0135084651411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141604030505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013244475238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253806356341,0.0,0.0,0.0181719735265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225076209754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028524203226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101253958419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00941702257842,0.00929414574057,0.00942824967206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793347228318,0.0,0.0,0.0,0.0,0.0,0.0114486739039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127317477018,0.0,0.0,0.0148388668895,0.0,0.0,0.016983198002,0.0,0.0143625922501,0.0,0.0124207418412,0.0,0.0,0.0,0.0,0.0,0.0,0.0166398920119,0.0,0.0,0.0,0.00604079663754,0.0,0.0,0.0
ITGB2,176.423049927,376.320648193,166.438095093,145.649475098,90.7360229492,169.996368408,102.970062256,441.29977417,278.310119629,376.717712402,377.221343994,326.719848633,386.571472168,162.741653442,448.687713623,287.249969482,242.528152466,307.806304932,307.544403076,414.06262207,87.4856414795,376.862060547,229.56867981,132.523101807,54.1235275269,310.868225098,320.653808594,411.925415039,548.464050293,252.114028931,169.401992798,358.903930664,340.80569458,277.890441895,169.275970459,155.358169556,385.760803223,202.603973389,164.755187988,317.223724365,208.426528931,319.907531738,341.416900635,218.475723267,397.530578613,336.909912109,397.686340332,598.074035645,223.047454834,385.43371582,560.473205566,210.592529297,368.16116333,314.307678223,347.641448975,158.427947998,482.319641113,66.223815918,284.821380615,252.186737061,154.373916626,67.294090271,212.478363037,174.773208618,230.106231689,324.567230225,150.510452271,223.670455933,217.79699707,332.203186035,258.155883789,187.81640625,477.810028076,175.431793213,166.464355469,124.854682922,405.749969482,224.411956787,447.225708008,279.665649414,422.297973633,627.30267334,265.891601562,231.212417603,503.843841553,220.598419189,283.066894531,363.026245117,368.353942871,414.803924561,481.857177734,227.587722778,254.442626953,189.455993652,177.434844971,419.466339111,195.469985962,307.497467041,238.838317871,116.676643372,399.655731201,184.698272705,321.015472412,228.039398193,278.740539551,310.160980225,393.767730713,234.753814697,544.149963379,179.893005371,67.2338409424,149.261199951,272.900024414,152.01335144,395.12991333,127.81652832,288.937744141,861.578491211,303.642822266,393.723907471,241.66897583,219.374557495,254.582138062,403.238922119,368.154327393,197.778915405,267.789703369,618.741149902,405.122833252,335.619812012,165.996551514,314.827331543,161.312606812,214.262329102,291.344390869,236.769195557,245.100357056,311.087738037,267.679748535,328.294189453,118.635452271,537.092041016,199.273666382,130.768417358,274.921386719,471.119293213,311.315093994,168.94720459,92.672088623,207.155273438,440.8465271,250.051956177,194.950698853,315.843811035,156.960723877,562.83001709,189.349533081,235.354568481,64.3866424561,471.297637939,272.604644775,268.242614746,474.803405762,250.412902832,292.64855957,259.430419922,413.517822266,296.910827637,605.051025391,134.482131958,216.451660156,286.86895752,547.601867676,306.378814697,158.34147644,293.164733887,417.347320557,172.439849854,160.141906738,228.786239624,114.741493225,348.058349609,35.2388076782,409.727203369,407.887237549,214.330947876,273.092376709,222.931900024,236.144699097,140.2525177,109.491668701
JUN,70.3505554199,61.1272659302,13.9016361237,11.6973896027,12.7941961288,93.1940612793,4.48897075653,1.29943883419,20.3245868683,1.48659062386,1.16445338726,1.54480195045,0.688447117805,46.2304458618,1.02196264267,45.4514427185,0.73193114996,14.091296196,1.297773242,1.24118459225,9.29304027557,1.45273566246,19.9912433624,61.1416473389,40.5314598083,71.4979782104,0.634299099445,1.4921656847,57.5842895508,0.209398135543,12.1836919785,49.2472038269,2.59494996071,0.585291087627,1.62221693993,33.2131881714,31.8623428345,48.9540481567,0.555197656155,0.510385811329,34.1597480774,2.90436387062,3.21903896332,56.4361724854,0.848300278187,0.697889626026,3.0020840168,1.43412578106,49.0016288757,25.1186351776,5.2215294838,70.2476577759,20.9547767639,21.9232616425,0.673492312431,0.760308682919,1.8023223877,29.5183563232,50.9608078003,119.759384155,46.682723999,12.2909679413,2.29538178444,0.204146116972,20.1276531219,73.1209182739,52.1033172607,0.705403506756,69.7205352783,1.50435507298,281.875061035,116.840995789,1.63653421402,56.8121337891,101.022369385,63.8569602966,1.11508345604,177.736541748,32.1373558044,0.689668178558,1.94101500511,26.0537014008,1.40444087982,194.120330811,1.13286113739,113.275894165,201.670639038,2.78005695343,1.2968865633,2.40515470505,0.777624189854,93.0505142212,70.2877883911,61.9261932373,3.35634350777,0.855235815048,0.669751346111,0.721414506435,33.6697883606,29.4534435272,0.638472139835,40.3036499023,0.980798661709,71.9217376709,1.86205744743,1.51617610455,3.35862255096,19.8724765778,1.42654800415,135.540527344,0.669820904732,1.99919342995,2.15664434433,100.346824646,1.44720256329,70.5872344971,103.30531311,8.2663230896,2.18592739105,0.844756126404,132.13508606,57.3980331421,50.9537391663,1.2766507864,1.4927084446,41.437084198,1.79524099827,7.93411159515,1.68049538136,1.27413511276,2.24280643463,1.14106810093,0.514527380466,1.16295361519,0.898451626301,0.810553431511,0.589964568615,0.660081803799,1.04112970829,1.3637458086,58.28150177,1.33703041077,164.32460022,23.5501022339,3.00939583778,45.0144691467,1.31472325325,61.0986595154,55.3766365051,59.841583252,0.956392168999,0.913488805294,200.810379028,5.40162658691,36.6184082031,1.20995759964,1.3495682478,288.957458496,52.6074104309,2.49327635765,45.9743766785,56.1396064758,62.5585594177,0.682307839394,63.4017105103,2.06247663498,1.16759431362,83.7739181519,1.0734193325,33.6352500916,1.48925316334,24.8450336456,0.951795458794,77.6193618774,64.1820220947,28.3050575256,1.90478289127,48.7622528076,60.6705360413,1.47460353374,1.10442650318,160.804916382,3.56672692299,1.74642205238,37.8480911255,3.04833030701,1.18357670307,45.7345581055,2.71907234192,1.8348698616,0.739205896854
JUNB,217.569946289,157.151062012,81.1882629395,83.1849517822,67.7333374023,365.625610352,27.1834487915,163.144744873,93.5564117432,188.305480957,214.233856201,306.599761963,151.291702271,138.017822266,134.270507812,469.960693359,140.413192749,238.156448364,157.157745361,167.399108887,57.2683486938,289.536407471,119.977485657,217.698150635,251.862457275,289.999237061,168.078567505,216.880722046,131.151290894,62.1016921997,136.651000977,290.213684082,139.357177734,59.7302703857,90.433921814,73.1461029053,218.843322754,159.507049561,47.2263336182,107.987312317,366.758087158,174.135757446,160.707199097,200.524353027,161.676086426,193.833450317,146.782241821,189.059768677,260.128631592,191.894683838,579.656433105,273.093292236,134.784378052,429.064331055,212.952438354,55.9279670715,359.029418945,131.286376953,235.893386841,888.262695312,148.10168457,85.3438796997,69.6194534302,61.8797607422,167.236465454,268.366149902,241.960891724,120.996528625,215.518157959,177.249191284,531.477416992,207.89050293,188.677703857,341.010925293,482.700866699,251.089752197,218.838760376,1385.43457031,182.817001343,119.728225708,242.373428345,668.055847168,174.167678833,1090.37487793,268.570648193,594.344726562,462.947601318,164.636367798,218.602371216,347.506561279,187.482666016,313.773132324,215.637329102,171.288848877,130.393997192,186.729736328,105.579086304,349.499816895,97.9829025269,123.782936096,188.681411743,133.300109863,202.490524292,258.396179199,148.100967407,248.718704224,137.183868408,121.934654236,212.146377563,705.266296387,34.3861579895,79.0514144897,156.035095215,766.671264648,183.646835327,323.703033447,549.274414062,265.062652588,233.826141357,137.685684204,482.812438965,350.074493408,292.103912354,227.134277344,218.283721924,119.911636353,178.032974243,163.573760986,241.590591431,180.869491577,80.1234512329,149.522537231,101.009284973,103.978935242,110.166152954,151.972625732,138.813949585,115.637779236,161.390274048,221.138793945,294.380371094,322.370117188,686.633544922,82.5668869019,90.9364318848,211.844955444,344.753875732,266.247680664,277.949005127,403.424621582,255.197067261,121.557907104,1040.63342285,512.156433105,223.194122314,191.05531311,208.069168091,947.009399414,326.171173096,331.925689697,259.635681152,236.85760498,735.242492676,133.411193848,497.474243164,116.181472778,179.268386841,417.324768066,326.919128418,264.063079834,181.867858887,362.259857178,243.072860718,672.307495117,371.538574219,229.105514526,217.777938843,256.248321533,391.461853027,215.084625244,112.663406372,684.399169922,49.1101760864,204.202987671,358.406860352,180.643432617,210.439071655,268.404754639,361.684295654,114.313201904,63.4723167419
JUND,101.005905151,65.2831802368,49.1400756836,32.6406478882,33.3666954041,251.333999634,9.75161647797,19.7493991852,38.0943565369,108.854438782,69.6655654907,23.6643390656,21.1192417145,106.591041565,50.3410835266,210.394302368,15.5694684982,76.1368560791,53.442401886,31.2152271271,42.5372314453,55.30626297,92.5209121704,38.6525192261,71.4728469849,101.170883179,37.4852371216,31.4336280823,95.2343521118,21.2693347931,56.6793937683,100.455406189,50.0018424988,15.9318857193,20.4832611084,38.8870925903,75.8183746338,136.918960571,25.5212306976,22.0865268707,73.0097351074,17.9439029694,45.8274116516,117.841239929,16.1413593292,19.7542419434,41.5378494263,31.8364429474,143.18371582,89.8732681274,119.837913513,139.628204346,40.4580192566,105.942192078,24.9515419006,21.3055343628,43.4825515747,58.359046936,87.1792297363,161.312454224,140.077133179,28.0973434448,38.3641624451,7.1356511116,50.0337257385,179.548294067,49.6678276062,21.2509422302,93.0476913452,28.2273902893,264.12310791,83.3117904663,33.0534667969,246.138473511,158.113616943,68.8030548096,43.8613395691,182.455383301,58.7083282471,30.1795825958,27.2826805115,197.847763062,20.4234962463,96.5114822388,25.0826454163,125.599113464,215.670562744,39.643371582,35.9461746216,75.2850494385,32.9249191284,228.201065063,137.658966064,76.1025009155,19.120256424,19.0185661316,23.5746097565,25.0595264435,50.686164856,72.1374053955,25.6163654327,74.1114349365,18.1007900238,89.217880249,20.3575668335,31.9325714111,39.8864517212,50.6278648376,36.7351379395,436.60925293,27.8011436462,45.9597434998,24.7082195282,205.056503296,24.2899188995,81.8359832764,163.061523438,75.7454376221,49.8120651245,53.015914917,183.14239502,88.8851165771,108.762619019,43.2707023621,33.8323974609,57.0331077576,37.1960487366,47.1523208618,38.2349433899,24.4169998169,78.8871231079,59.9232788086,24.5243453979,23.101108551,15.3176879883,32.5234985352,35.6956672668,29.719871521,26.0731678009,62.801864624,175.197067261,31.0887317657,316.779052734,90.0274734497,47.3624725342,71.0694198608,37.2270774841,114.40335083,79.1840209961,91.9803848267,41.9335021973,31.2184619904,197.773574829,146.122573853,141.233352661,48.6486930847,69.1753921509,427.056304932,85.7129898071,80.3227615356,149.262542725,89.1096954346,175.750991821,51.1172599792,117.630584717,84.2910766602,55.9403877258,197.678573608,57.7219963074,103.316123962,35.4428443909,237.752853394,50.1259040833,373.294067383,250.695388794,106.99861145,52.5959320068,208.455429077,177.173828125,28.7303543091,38.6674118042,479.157440186,26.1368312836,36.7366104126,93.4798355103,88.5078887939,35.2293624878,90.0871505737,52.6273765564,36.0216178894,22.4866905212
KLF11,2.69298434258,5.77893924713,2.401211977,1.47415947914,0.646916627884,2.5301835537,0.222375094891,0.371384739876,2.56320786476,1.17618334293,1.01286029816,0.855640172958,1.63944280148,1.22127020359,1.8180141449,5.21060848236,0.529689133167,5.03578472137,2.83184719086,0.586746513844,0.765625357628,1.37773048878,1.03338587284,0.844989061356,0.689276337624,5.41245031357,0.390667289495,0.342394918203,3.13808369637,0.151538714767,2.83285975456,2.78020381927,1.31455218792,0.869826316833,0.645042538643,3.42168784142,3.7789311409,1.01714885235,0.303678035736,0.369359612465,1.77483868599,0.453920781612,3.38388395309,2.35317707062,0.583756923676,0.773120641708,1.13266551495,0.815460085869,4.6115193367,3.2415368557,0.382229834795,5.06101369858,1.35252726078,1.4657086134,1.58404242992,0.608422458172,0.972254991531,1.07431471348,3.17417192459,11.1246709824,1.63680648804,0.168444678187,1.30698680878,1.03080761433,1.98994398117,4.8353471756,1.35417664051,0.448236346245,3.27760910988,2.15059375763,2.74228358269,5.76379871368,2.67014551163,2.92473077774,3.79004096985,1.59022080898,1.24317228794,6.81034851074,4.83061647415,0.305207431316,0.770865082741,4.80496740341,0.626028478146,4.82445430756,1.6934337616,4.26509666443,8.33442878723,1.43282294273,0.737424314022,0.825592041016,0.58261859417,3.38578248024,2.07942318916,2.03655266762,1.05197155476,0.838685691357,1.16971945763,0.670559346676,1.08366954327,1.81690692902,0.835547685623,0.527436375618,0.601203799248,6.0214099884,1.5578956604,1.00272703171,1.38431048393,2.26585483551,1.90559089184,1.69128870964,0.621562719345,1.20252716541,0.616079807281,1.20539546013,2.39939713478,1.45899677277,3.31760811806,5.61686706543,1.81540453434,1.26500153542,4.72602272034,3.55242133141,4.54127454758,1.51361608505,0.62681388855,1.22969567776,0.530130326748,3.44436240196,1.22343504429,1.49033069611,0.890445232391,1.80141556263,0.828794181347,1.61049675941,0.663201749325,1.17317402363,0.440086632967,0.566494524479,0.274298220873,1.06916892529,0.90035367012,0.877743840218,5.32659673691,0.4603561759,0.25640514493,8.21485137939,1.27494060993,4.72786283493,2.16133165359,1.77136552334,1.76296913624,1.02964687347,6.63379430771,3.90597772598,1.83891868591,0.587836027145,0.842085242271,6.80881977081,0.902238607407,1.06962525845,1.12469041348,2.01704120636,2.71735548973,0.201168552041,2.72153878212,2.05113482475,1.17357349396,2.29617524147,0.332922697067,1.62494802475,0.506358206272,1.48721337318,1.06451237202,3.75660347939,0.953207910061,2.42065668106,0.92508405447,2.25840544701,1.47384154797,0.34273481369,0.655613481998,2.17735290527,0.434509634972,1.49700284004,5.64251327515,3.45473742485,0.89760607481,2.14710617065,0.940801739693,1.19129049778,0.621236622334
KLF12,1.60828232765,1.98904454708,0.972092092037,0.58523696661,0.148977980018,0.950222790241,0.0514580011368,0.192498713732,1.44798922539,0.351700037718,0.0895683392882,0.386099100113,0.198742881417,0.828934013844,0.874583542347,1.72924947739,0.236132532358,1.18389058113,0.655803740025,0.189800217748,0.341033041477,0.257938951254,0.470837652683,0.337858468294,0.257724434137,0.945871949196,0.0479821301997,0.05750875175,0.146827593446,0.0103400731459,1.26350224018,0.726295530796,0.384415626526,0.119735427201,0.417250305414,1.59605038166,0.890456795692,1.12707805634,0.218049988151,0.0443939827383,0.582041144371,0.32723402977,1.53011333942,1.14815950394,0.109958723187,0.197227314115,0.853478908539,0.384435594082,0.827880203724,1.08249378204,0.00792334787548,3.13231873512,0.527161240578,0.564964413643,0.667911946774,1.10032844543,0.514395713806,0.323138833046,0.642173349857,3.84494256973,1.31342303753,0.247113093734,0.844052731991,0.228191033006,1.47302436829,3.0715470314,0.217266514897,0.0560723170638,1.30229127407,0.562617599964,1.66458940506,2.29434561729,0.67882090807,1.61810028553,0.369186848402,0.777754247189,0.321447581053,0.979077339172,2.15631818771,0.0529212281108,0.270008742809,0.0713481009006,0.277404934168,3.55917572975,0.228347882628,1.74794971943,5.09288883209,0.601799249649,0.142718195915,0.0731974542141,0.330683618784,3.18736219406,1.09670376778,0.436450600624,0.728305220604,0.190959900618,1.55439805984,0.0862805843353,1.21840333939,0.327061355114,0.198624715209,0.638805150986,0.16047552228,1.40545153618,1.00918900967,0.815376937389,0.349270701408,1.27498674393,0.552976727486,0.218909084797,0.58576053381,0.361546367407,0.602937996387,0.422993808985,0.915544092655,0.394490361214,1.37440884113,0.953331589699,0.343330472708,0.329219937325,1.58096003532,1.49697554111,1.18163919449,0.756491661072,0.259349584579,0.509272694588,0.174241006374,2.36854791641,0.25342053175,0.201918870211,2.97409105301,0.604779303074,0.137691423297,0.540235459805,0.535935342312,0.506567656994,0.0537829436362,0.0501458719373,0.346846222878,0.22727830708,0.442613810301,0.684747815132,2.56358146667,0.221652850509,0.189210742712,1.82032835484,0.500151336193,4.90819358826,0.870521187782,0.442343562841,0.160392269492,0.130533903837,1.28853654861,1.26681864262,1.3667049408,0.165455073118,0.387256115675,2.82902908325,0.226811885834,0.426715433598,0.846691668034,1.61174416542,2.14422631264,0.0112307788804,1.17418456078,1.00115585327,0.43818384409,0.753705620766,0.0991269946098,0.604780852795,0.252949714661,0.764014661312,0.0820357203484,1.16614949703,0.264500319958,1.64157438278,0.52685046196,1.86600780487,0.510695040226,0.181773930788,0.138728886843,0.627463698387,0.0952980220318,0.283832728863,1.25089430809,3.4805688858,0.266605168581,1.79818618298,0.54036283493,0.424035191536,0.24197268486
KLF15,0.0631925538182,0.269685477018,0.103636272252,0.0359897352755,0.0558418259025,1.01119971275,0.0,0.0109800836071,0.224114656448,0.0646823048592,0.0261124521494,0.0402539670467,0.0411684811115,0.189879328012,0.0474777556956,0.067301698029,0.0568994246423,0.159671023488,0.0614541880786,0.233439102769,0.0592155307531,0.073386631906,0.0537129454315,0.0763478204608,0.0128397140652,0.0695833563805,0.0550799071789,0.0141462339088,0.258840233088,0.0135652944446,0.148442417383,0.383979409933,0.529536604881,0.0243748966604,0.291021108627,0.361533582211,0.613469958305,0.0632794722915,0.0301118958741,0.0873616784811,0.0802497342229,0.031800236553,0.122070290148,0.277018368244,0.0353281162679,0.0625997036695,0.125866964459,0.2389010638,0.476827979088,0.15362085402,0.0,0.0394225865602,0.088053971529,0.105257071555,0.174521550536,0.0340993031859,0.269937336445,0.635895907879,0.0663367509842,0.110377177596,0.105495855212,0.0150786656886,0.163041740656,0.0541025027633,0.345471709967,0.497001230717,0.221147954464,0.0200623907149,0.0495557971299,0.129408240318,0.447757393122,0.0995951071382,0.0346969515085,0.127368569374,0.168466672301,0.171968638897,0.0790709704161,0.0230053607374,0.0740120634437,0.0231427121907,0.248419940472,0.454641312361,0.189877390862,2.61688017845,0.173247009516,0.376665920019,0.0738280266523,0.382792413235,0.0864157378674,0.0508387833834,0.0533395968378,0.0821925848722,0.039418682456,0.154005885124,0.22049407661,0.0361331403255,0.0104131288826,0.030870757997,0.390923142433,0.136696964502,0.0372255258262,0.0283287167549,0.0597450584173,1.00522196293,0.127101108432,0.204283967614,0.0129683036357,2.23060250282,0.041586779058,0.0561893582344,0.0377935022116,0.136240273714,0.151267558336,0.13873295486,0.0276648551226,0.0366182364523,0.0509112663567,0.235485509038,0.0537433326244,0.0757734179497,0.0151393050328,0.0982915759087,0.482723623514,0.0554295293987,0.0322336964309,0.0153005123138,0.156403243542,0.163749039173,0.0938727930188,0.17276109755,0.0908088609576,0.0887052193284,0.0774168893695,0.100451745093,0.0139689045027,0.147683024406,0.0423351824284,0.0493403337896,0.0447573103011,0.077303275466,0.40329605341,0.100226983428,0.101812317967,0.0731327310205,0.0459052473307,0.276013374329,0.0981167703867,0.0853009968996,0.102579303086,0.118432044983,0.115731537342,0.0471328496933,1.013276577,0.120262272656,0.0983588844538,0.0591989830136,0.0371741689742,3.77492713928,0.0510099194944,0.0991146638989,0.0398290231824,0.0329956449568,0.19071470201,0.0589352995157,0.0544749312103,0.0756294354796,0.128587067127,0.032597720623,0.0975346192718,0.088157877326,0.127250164747,0.115209437907,0.020179476589,0.0760193243623,1.27992486954,0.382863223553,0.0737917646766,0.549155592918,0.285242557526,0.112960383296,0.0474783852696,0.0911268144846,0.150027453899,0.0988577902317,1.79443752766,0.134135901928,0.113436721265,1.40682685375,0.01110563986,0.0855843126774,0.0764654651284
