2.153796e-01,7.520883e-04,1.028028e-01,8.142317e-02,2.653004e-01,1.972666e-01,1.728816e-01,-2.099384e-03,2.588562e-01,-7.587388e-02,-3.914929e-03,1.000000e+00,7.103854e-02,1.784591e-01,1.895700e-01,-1.334369e-01,-1.662301e-01,6.236477e-02,2.015973e-01,3.548356e-01,2.026630e-01,-6.230657e-02,1.487796e-01
-1.835584e-01,-2.035594e-02,2.254541e-01,2.300602e-01,4.495963e-01,1.647239e-01,6.754364e-02,2.907354e-03,5.338128e-02,4.421846e-01,-8.138227e-02,7.103854e-02,1.000000e+00,1.652790e-01,8.271602e-02,2.760797e-01,-1.093745e-02,1.025524e-02,5.690017e-02,2.245368e-03,9.241837e-02,8.751384e-02,-9.088511e-02
-6.593289e-02,2.672213e-01,1.470266e-01,9.915271e-02,1.159138e-01,7.810183e-02,5.303752e-02,1.036086e-01,1.766187e-01,-2.947689e-02,1.042086e-01,1.784591e-01,1.652790e-01,1.000000e+00,8.417649e-02,-1.203806e-01,-1.785434e-01,-3.677503e-02,3.820626e-02,1.724058e-01,6.836834e-02,8.445208e-02,1.454447e-01
-1.918387e-01,1.363325e-01,1.559262e-01,1.302708e-01,3.042363e-01,-1.160024e-01,9.539390e-02,2.416492e-01,1.495707e-01,-1.487337e-01,2.335965e-01,1.895700e-01,8.271602e-02,8.417649e-02,1.000000e+00,-3.762556e-02,-4.681410e-02,5.373137e-02,1.436212e-01,2.447121e-01,8.481097e-02,9.411752e-02,3.157195e-01
-2.673991e-02,-1.430028e-01,-1.645396e-02,2.381125e-01,7.218726e-02,1.233089e-01,-2.567987e-02,1.712561e-01,2.293287e-01,3.119269e-01,-1.424577e-01,-1.334369e-01,2.760797e-01,-1.203806e-01,-3.762556e-02,1.000000e+00,7.039107e-02,-4.409493e-02,-6.546630e-02,-1.902521e-01,-4.515490e-02,-7.453625e-02,5.077275e-02
-2.138114e-01,-9.531325e-02,-8.211139e-02,8.149789e-02,-5.950472e-02,-7.963318e-02,-1.756178e-01,-6.983886e-02,-1.991316e-01,1.621669e-01,2.860525e-02,-1.662301e-01,-1.093745e-02,-1.785434e-01,-4.681410e-02,7.039107e-02,1.000000e+00,-1.022264e-01,4.601490e-02,-1.508387e-01,-1.313386e-01,5.942323e-02,-1.340245e-01
2.712493e-01,-4.812837e-02,-3.538153e-02,-1.074913e-01,-2.139254e-02,-2.176277e-02,-8.136134e-02,3.247803e-02,-2.049402e-02,-9.313349e-02,-1.435385e-03,6.236477e-02,1.025524e-02,-3.677503e-02,5.373137e-02,-4.409493e-02,-1.022264e-01,1.000000e+00,5.878752e-02,-1.300937e-02,-8.971350e-03,-9.455186e-02,-2.134007e-02
-6.552537e-02,3.133779e-02,1.718832e-02,1.038741e-01,1.256760e-02,8.639523e-02,-1.604796e-02,1.216141e-01,1.133554e-01,-1.636317e-01,8.138339e-02,2.015973e-01,5.690017e-02,3.820626e-02,1.436212e-01,-6.546630e-02,4.601490e-02,5.878752e-02,1.000000e+00,1.294271e-01,1.256613e-01,-4.375879e-02,8.348630e-02
1.446756e-02,6.985486e-02,7.805175e-02,1.324293e-01,2.726720e-01,-6.637554e-03,1.697757e-01,2.107419e-02,1.372778e-01,-2.325902e-01,-5.056308e-03,3.548356e-01,2.245368e-03,1.724058e-01,2.447121e-01,-1.902521e-01,-1.508387e-01,-1.300937e-02,1.294271e-01,1.000000e+00,1.860010e-01,-1.236160e-01,2.119700e-01
-3.318022e-02,1.131629e-01,-6.323754e-02,-1.219701e-01,4.743033e-02,5.284632e-03,-9.672111e-02,-2.831245e-02,2.927847e-02,-1.781841e-01,-2.748016e-01,2.026630e-01,9.241837e-02,6.836834e-02,8.481097e-02,-4.515490e-02,-1.313386e-01,-8.971350e-03,1.256613e-01,1.860010e-01,1.000000e+00,1.836616e-02,2.576562e-02
-1.807907e-01,7.431893e-02,-5.034296e-02,-8.655421e-02,9.667614e-02,-2.246918e-02,-1.418464e-01,-9.182270e-02,-3.934703e-02,1.135777e-01,1.903107e-02,-6.230657e-02,8.751384e-02,8.445208e-02,9.411752e-02,-7.453625e-02,5.942323e-02,-9.455186e-02,-4.375879e-02,-1.236160e-01,1.836616e-02,1.000000e+00,-1.097585e-01
1.962701e-01,-7.056622e-02,2.821239e-01,2.147700e-02,5.548482e-02,2.894600e-03,2.107346e-01,6.820949e-01,6.721280e-01,-1.711348e-01,3.457335e-01,1.487796e-01,-9.088511e-02,1.454447e-01,3.157195e-01,5.077275e-02,-1.340245e-01,-2.134007e-02,8.348630e-02,2.119700e-01,2.576562e-02,-1.097585e-01,1.000000e+00
