Source	Target
CNOT3	NR2F1
CNOT3	NR2F2
CNOT3	NR2F6
CNOT3	NR3C1
CNOT3	NR4A1
CNOT3	NR5A2
CNOT3	NR6A1
CNOT3	NRF1
CNOT3	OAZ1
CNOT3	PARP1
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PKNOX2
CNOT3	POU2F1
CNOT3	PPARA
CNOT3	PPARD
CNOT3	PURA
CNOT3	RB1
CNOT3	RBPJ
CNOT3	REL
CNOT3	RELA
CNOT3	RELB
CNOT3	RFX1
CNOT3	RFX2
CNOT3	RUNX3
CNOT3	RXRA
CNOT3	SIX2
CNOT3	SIX3
CNOT3	SMAD1
CNOT3	SMAD2
CNOT3	SMAD3
CNOT3	SMAD4
CNOT3	SMAD7
CNOT3	SOX2
CNOT3	SP1
CNOT3	SP2
CNOT3	SP3
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	STAT5B
CNOT3	TBX18
CNOT3	TCF12
CNOT3	TCF3
CNOT3	TCF4
CNOT3	TFAP4
CNOT3	TFDP1
CNOT3	TGIF1
CNOT3	TGIF2
CNOT3	TLX2
CNOT3	TRIM28
CNOT3	USF1
CNOT3	USF2
CNOT3	XBP1
CNOT3	YY1
CNOT3	ZBTB7A
CNOT3	ZEB1
CNOT3	ZFP161
CNOT3	ZFX
CNOT3	ZIC1
CNOT3	ZIC2
CNOT3	ZIC3
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF589
CREB1	ATF1
CREB1	BACH2
CREB1	CIZ1
CREB1	CTCF
CREB1	DBP
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	ERF
CREB1	FOXP3
CREB1	GATA2
CREB1	GATA3
CREB1	GTF2A1
CREB1	GZF1
CREB1	HLF
CREB1	HOXC10
CREB1	HSF1
CREB1	ING4
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF12
CREB1	MAFB
CREB1	MAFF
CREB1	MAZ
CREB1	MSX2
CREB1	MYC
CREB1	NF1
CREB1	NFE2L2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	REL
CREB1	RELA
CREB1	RELB
CREB1	RFX1
CREB1	SMAD1
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	TFCP2
CREB1	TRIM28
CREB1	VDR
CREB1	XBP1
CREB1	YY1
CREB1	ZIC1
CREB1	ZIC2
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CTCF
CREM	DBP
CREM	EGR2
CREM	EGR4
CREM	EN2
CREM	ERF
CREM	GATA2
CREM	GATA3
CREM	GTF2A1
CREM	HLF
CREM	HOXC10
CREM	ING4
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	MAFA
CREM	MAFF
CREM	MSX2
CREM	MYC
CREM	NF1
CREM	NR4A2
CREM	NR6A1
CREM	RELB
CREM	RFX1
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	TFCP2
CREM	TRIM28
CREM	YY1
CREM	ZNF143
CRX	ALX1
CRX	BDP1
CRX	DDIT3
CRX	GTF2IRD1
CRX	NFKB1
CTCF	ARID3A
CTCF	ATF4
CTCF	ATF5
CTCF	ATOH1
CTCF	BACH1
CTCF	BACH2
CTCF	BCL6
CTCF	BHLHE40
CTCF	BHLHE41
CTCF	BPTF
CTCF	BRF1
CTCF	CEBPA
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DBP
CTCF	DDIT3
CTCF	DLX2
CTCF	DLX3
CTCF	E2F1
CTCF	E2F7
CTCF	E4F1
CTCF	EGR1
CTCF	ELF3
CTCF	EP300
CTCF	EPAS1
CTCF	ESRRA
CTCF	ETS2
CTCF	ETV4
CTCF	FOXC1
CTCF	FOXD1
CTCF	FOXJ3
CTCF	FOXN2
CTCF	FOXO1
CTCF	FOXO3
CTCF	GATA2
CTCF	GATA3
CTCF	GATA4
CTCF	GLI1
CTCF	GZF1
CTCF	HBP1
CTCF	HES1
CTCF	HIC1
CTCF	HOMEZ
CTCF	HOXA5
CTCF	HOXA6
CTCF	HOXA7
CTCF	HOXA9
CTCF	HOXB5
CTCF	HOXB8
CTCF	HOXC10
CTCF	HOXC8
CTCF	HOXD12
CTCF	HOXD13
CTCF	HSF2
CTCF	IRF1
CTCF	IRF2
CTCF	IRF9
CTCF	IRX3
CTCF	IRX5
CTCF	JUN
CTCF	JUNB
CTCF	JUND
CTCF	LMX1B
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAZ
CTCF	MEIS3
CTCF	MTERF
CTCF	MTF1
CTCF	MYCN
CTCF	NF1
CTCF	NFATC3
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFIB
CTCF	NFIL3
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX6-1
CTCF	NR2C2
CTCF	NR2F1
CTCF	NR2F2
CTCF	NR3C1
CTCF	NR4A1
CTCF	NR5A1
CTCF	NR6A1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PITX3
CTCF	PKNOX1
CTCF	POU2F1
CTCF	POU2F2
CTCF	POU3F2
CTCF	PPARD
CTCF	PURA
CTCF	RAX
CTCF	RB1
CTCF	REL
CTCF	RELA
CTCF	RELB
CTCF	REST
CTCF	RFX2
CTCF	RUNX3
CTCF	RXRA
CTCF	SHOX2
CTCF	SIX2
CTCF	SMAD2
CTCF	SMAD3
CTCF	SMAD7
CTCF	SOX2
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SP4
CTCF	SPI1
CTCF	SPIB
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TGIF2
CTCF	THRA
CTCF	TP53
CTCF	TP73
CTCF	TRIM28
CTCF	USF2
CTCF	YY1
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZEB1
CTCF	ZFP161
CTCF	ZFX
CTCF	ZNF148
CTCF	ZNF238
CTCF	ZNF354C
CUX1	ARID5B
CUX1	ATF5
CUX1	CUX1
CUX1	HOXD12
CUX1	HOXD13
CUX1	MEIS1
DEAF1	ARNT2
DEAF1	BACH1
DEAF1	BACH2
DEAF1	BRF1
DEAF1	CBFB
DEAF1	CEBPA
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	DLX2
DEAF1	DLX4
DEAF1	E2F6
DEAF1	E2F7
DEAF1	EGR1
