Source	Target
ATOH1	NFIL3
ATOH1	NR6A1
ATOH1	RXRB
ATOH1	SMAD7
ATOH1	SOX4
ATOH1	SRF
ATOH1	STAT2
ATOH1	TFAP2A
ATOH1	TFAP4
ATOH1	TGIF1
BACH1	ATF5
BACH1	BACH1
BACH1	BHLHE41
BACH1	CEBPG
BACH1	CREB1
BACH1	DBP
BACH1	DDIT3
BACH1	DLX1
BACH1	DMBX1
BACH1	ELF4
BACH1	ETV7
BACH1	FOXN1
BACH1	GATA3
BACH1	GLIS3
BACH1	GTF2A1
BACH1	GTF2IRD1
BACH1	HMGA1
BACH1	HOXA3
BACH1	IRF6
BACH1	KLF4
BACH1	LMO2
BACH1	MAFG
BACH1	NFKB2
BACH1	NR2F6
BACH1	OAZ1
BACH1	PRDM1
BACH1	SP2
BACH1	TFAP2C
BACH1	ZBTB7B
BACH1	ZNF217
BACH2	ATF3
BACH2	ATF5
BACH2	BACH1
BACH2	BHLHE40
BACH2	DBP
BACH2	DDIT3
BACH2	DLX1
BACH2	DMBX1
BACH2	E2F6
BACH2	ELF4
BACH2	FOXN1
BACH2	GABPB1
BACH2	GATA3
BACH2	GLIS3
BACH2	GTF2A1
BACH2	GTF2IRD1
BACH2	HOXA3
BACH2	IRF6
BACH2	KLF4
BACH2	LMO2
BACH2	MAFG
BACH2	NFIL3
BACH2	NFKB2
BACH2	NR2F6
BACH2	NR4A1
BACH2	OAZ1
BACH2	PRDM1
BACH2	SP2
BACH2	TEF
BACH2	TFAP2C
BACH2	TGIF1
BACH2	VDR
BACH2	XBP1
BACH2	ZNF217
BARHL1	CNOT3
BARHL1	NFE2L1
BARHL1	SP1
BARHL2	CNOT3
BARX1	BRCA1
BARX1	MAF
BCL6	ARNTL2
BCL6	ATF6
BCL6	BCL6
BCL6	BHLHE40
BCL6	CEBPG
BCL6	DLX5
BCL6	EGR1
BCL6	ELK1
BCL6	GTF2A1
BCL6	HOXA3
BCL6	SIX2
BCL6	SMAD7
BCL6	THRB
BDP1	CEBPB
BDP1	CREB1
BDP1	FOXL1
BDP1	NR2F6
BDP1	TEF
BDP1	TGIF1
BHLHE40	ARID3A
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BARHL1
BHLHE40	BCL6
BHLHE40	BHLHE40
BHLHE40	ETS2
BHLHE40	FOXD3
BHLHE40	FOXO3
BHLHE40	GBX2
BHLHE40	GTF2A1
BHLHE40	HINFP
BHLHE40	HOXA4
BHLHE40	HOXC9
BHLHE40	ISL1
BHLHE40	JUNB
BHLHE40	MAFF
BHLHE40	MAFG
BHLHE40	MAX
BHLHE40	MTERF
BHLHE40	NR6A1
BHLHE40	OAZ1
BHLHE40	PAX4
BHLHE40	POU3F2
BHLHE40	PRDM1
BHLHE40	SIX4
BHLHE40	SMAD7
BHLHE40	TEF
BHLHE41	AHR
BHLHE41	ARID3A
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BARHL1
BHLHE41	BCL6
BHLHE41	BHLHE40
BHLHE41	E2F6
BHLHE41	EGR1
BHLHE41	ELF3
BHLHE41	ETS2
BHLHE41	FOXD3
BHLHE41	FOXO3
BHLHE41	GBX2
BHLHE41	GTF2A1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXA1
BHLHE41	HOXA4
BHLHE41	HOXC9
BHLHE41	HSF1
