Source	Target
CNOT3	DEAF1
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EGR1
CNOT3	EGR3
CNOT3	EPAS1
CNOT3	FOSL1
CNOT3	FOXD3
CNOT3	FOXG1
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO3
CNOT3	GATA2
CNOT3	HES1
CNOT3	HMX3
CNOT3	HOXB3
CNOT3	HOXB4
CNOT3	HSF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	JUND
CNOT3	KLF11
CNOT3	LEF1
CNOT3	MAFF
CNOT3	MAFG
CNOT3	MAX
CNOT3	MECP2
CNOT3	MEIS2
CNOT3	MNX1
CNOT3	MSX1
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFATC3
CNOT3	NFE2L2
CNOT3	NFIL3
CNOT3	NFKB1
CNOT3	NFYA
CNOT3	NR2C2
CNOT3	NR3C1
CNOT3	OTX1
CNOT3	PITX1
CNOT3	PITX2
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	RB1
CNOT3	RBPJ
CNOT3	REL
CNOT3	RELA
CNOT3	RFX1
CNOT3	RFX2
CNOT3	SMAD2
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	TBX18
CNOT3	TFAP4
CNOT3	TFDP1
CNOT3	USF1
CNOT3	ZBTB7A
CNOT3	ZFP161
CNOT3	ZNF143
CNOT3	ZNF263
CREB1	ATF1
CREB1	ATF6
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	ELK1
CREB1	ERF
CREB1	FOXD3
CREB1	FOXP3
CREB1	GATA1
CREB1	GATA2
CREB1	GZF1
CREB1	HOXC10
CREB1	HSF1
CREB1	ING4
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF4
CREB1	MAFF
CREB1	MAZ
CREB1	NF1
CREB1	NFE2L2
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	SPI1
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	TFCP2
CREB1	TGIF2
CREB1	TRIM28
CREB1	XBP1
CREB1	ZNF143
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	EGR2
CREM	ERF
CREM	FOXD3
CREM	GATA2
CREM	HOXC10
CREM	ING4
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	KLF4
CREM	MAFF
CREM	NF1
CREM	NFE2
CREM	NR4A2
CREM	NR6A1
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SPI1
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	TFCP2
CREM	TRIM28
CREM	ZNF143
CRX	DDIT3
CRX	STAT2
CRX	THRB
CTCF	ARID3A
CTCF	ARID5B
CTCF	ATF1
CTCF	ATF4
CTCF	ATF6
CTCF	BACH1
CTCF	BCL6
CTCF	BHLHE40
CTCF	BPTF
CTCF	BRF1
CTCF	CEBPB
CTCF	CEBPE
CTCF	CEBPG
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DBP
CTCF	DDIT3
CTCF	DEAF1
CTCF	DLX2
CTCF	DLX3
CTCF	E4F1
CTCF	EGR1
CTCF	ELF3
CTCF	EP300
CTCF	ESRRA
CTCF	ETS2
CTCF	ETV4
CTCF	FOXA3
CTCF	FOXD1
CTCF	FOXJ3
CTCF	FOXN1
CTCF	FOXN2
CTCF	FOXO3
