Source	Target
CNOT3	SMAD2
CNOT3	SP1
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	TBX18
CNOT3	TCF3
CNOT3	TFAP4
CNOT3	TRIM28
CNOT3	USF1
CNOT3	ZFP161
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ATF6
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	ELK1
CREB1	FOXP3
CREB1	GTF2A1
CREB1	GZF1
CREB1	HOXA3
CREB1	HOXC10
CREB1	ING4
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	MAF
CREB1	MAFB
CREB1	MAFF
CREB1	NF1
CREB1	NFE2L2
CREB1	NFIB
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	RUNX1
CREB1	RXRA
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	TFCP2
CREB1	TRIM28
CREB1	XBP1
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	EGR2
CREM	GTF2A1
CREM	HOXC10
CREM	ING4
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	MAF
CREM	MAFF
CREM	NF1
CREM	NR6A1
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	TFCP2
CREM	TRIM28
CREM	ZNF143
CRX	DDIT3
CRX	NFKB1
CRX	PRDM1
CRX	STAT2
CTCF	AHR
CTCF	ATF1
CTCF	BCL6
CTCF	BHLHE40
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CREM
CTCF	CTCF
CTCF	DBP
CTCF	DEAF1
CTCF	DLX2
CTCF	DLX3
CTCF	E4F1
CTCF	EGR1
CTCF	ELF3
CTCF	ELF5
CTCF	EP300
CTCF	ESRRA
CTCF	FOSL1
CTCF	FOXD1
CTCF	FOXJ3
CTCF	FOXN2
CTCF	GLI1
CTCF	GLIS3
CTCF	GZF1
CTCF	HMBOX1
CTCF	HOMEZ
CTCF	HOXA11
CTCF	HOXA13
CTCF	HOXA5
CTCF	HOXA6
CTCF	HOXA7
CTCF	HOXA9
CTCF	HOXB5
CTCF	HOXB6
CTCF	HOXB8
CTCF	HOXC10
CTCF	HOXC5
CTCF	HOXC8
CTCF	HOXD9
CTCF	HSF2
CTCF	IKZF2
CTCF	IRF2
CTCF	IRF9
CTCF	IRX5
CTCF	JUNB
CTCF	MAF
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAZ
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX3-2
CTCF	NR1I3
CTCF	NR2F1
CTCF	NR2F2
CTCF	NR3C1
CTCF	NR6A1
CTCF	OAZ1
CTCF	PATZ1
CTCF	PAX2
CTCF	PAX8
CTCF	PKNOX1
CTCF	POU2F1
CTCF	PURA
CTCF	RELB
CTCF	RFX2
CTCF	RUNX1
CTCF	RXRB
CTCF	SOX2
CTCF	SP1
CTCF	SP3
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT6
CTCF	TCF12
CTCF	TEF
CTCF	TGIF1
CTCF	THRB
CTCF	TP53
CTCF	USF2
CTCF	VDR
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZNF217
CTCF	ZNF238
CTCF	ZNF333
CUX1	ATF5
CUX1	CUX1
CUX1	GLIS1
DDIT3	HMBOX1
DDIT3	HOXC5
DDIT3	MECOM
DDIT3	POU3F3
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	DLX2
DEAF1	E2F6
DEAF1	EGR1
DEAF1	GTF2I
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HNF1A
DEAF1	HOMEZ
DEAF1	HOXA3
DEAF1	HOXA5
DEAF1	HOXA6
DEAF1	IKZF2
DEAF1	IRF7
DEAF1	JUN
DEAF1	JUNB
DEAF1	MAX
DEAF1	MZF1
DEAF1	SHOX2
DEAF1	SOX4
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TP53
DEAF1	ZBTB33
DEAF1	ZNF263
DLX1	PAX8
DLX3	PAX8
DLX4	PAX8
DLX5	NR2C2
DMBX1	BHLHE41
DMBX1	HOXD3
DMRT1	ETS1
DMRT1	NFE2
DMRT1	SP3
DMRT1	SRF
DMRT2	SRF
DMRT2	TCF4
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BRF1
E2F1	CREM
E2F1	DLX2
E2F1	E2F1
E2F1	EPAS1
E2F1	FOSL1
E2F1	FOXJ3
E2F1	FOXM1
E2F1	FOXN2
E2F1	FOXP1
E2F1	GABPA
E2F1	HMGA2
E2F1	HOXC10
E2F1	HSF2
E2F1	IRX5
E2F1	JUNB
E2F1	JUND
E2F1	KLF11
E2F1	MAZ
E2F1	NFKB2
E2F1	NFYA
E2F1	NR2F2
E2F1	PARP1
E2F1	PKNOX1
E2F1	SOX9
E2F1	SP2
E2F1	TFAP4
E2F1	TGIF1
E2F1	TP53
E2F1	TP73
E2F1	ZFP161
E2F1	ZNF143
E2F4	ATF4
E2F4	E2F1
E2F4	FOXM1
E2F4	HMGA2
E2F4	MAZ
E2F4	NFYA
E2F4	SP2
E2F4	TGIF1
E2F4	TP53
E2F6	ATF4
E2F6	E2F1
E2F6	FOXM1
E2F6	HMGA2
E2F6	MAZ
E2F6	NFYA
E2F6	SP2
E2F6	TGIF1
E2F6	TP53
E2F7	ATF4
E2F7	E2F1
E2F7	FOXM1
E2F7	HMGA2
E2F7	MAZ
E2F7	NFYA
E2F7	SP2
E2F7	TGIF1
E2F7	TP53
E4F1	EGR3
E4F1	FOXA1
E4F1	GTF2A1
E4F1	IRX5
E4F1	RFX1
EBF1	ATF5
