Source	Target
CTCF	FOXJ3
CTCF	FOXN2
CTCF	FOXO1
CTCF	GLI1
CTCF	GTF2IRD1
CTCF	GZF1
CTCF	HIC1
CTCF	HMBOX1
CTCF	HMGA1
CTCF	HOMEZ
CTCF	HOXA13
CTCF	HOXB8
CTCF	HOXC5
CTCF	HOXC8
CTCF	HSF2
CTCF	IKZF2
CTCF	IRF2
CTCF	IRF9
CTCF	IRX3
CTCF	IRX5
CTCF	ISL1
CTCF	JUN
CTCF	JUNB
CTCF	MAF
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAZ
CTCF	MECOM
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX3-2
CTCF	NR1I3
CTCF	NR2F2
CTCF	NR4A1
CTCF	NR6A1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PAX2
CTCF	PKNOX1
CTCF	POU2F1
CTCF	PPARD
CTCF	PURA
CTCF	RB1
CTCF	RELB
CTCF	RFX2
CTCF	RUNX1
CTCF	RXRB
CTCF	SMAD3
CTCF	SOX2
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT6
CTCF	TCF12
CTCF	TEF
CTCF	TFAP2A
CTCF	TGIF1
CTCF	THRB
CTCF	TP53
CTCF	USF1
CTCF	USF2
CTCF	VDR
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZNF217
CTCF	ZNF333
CUX1	ATF5
CUX1	ETS2
CUX1	MEIS1
CUX1	REL
CUX1	SOX5
CUX1	STAT1
DDIT3	HMBOX1
DDIT3	HOXC5
DEAF1	BRF1
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	EGR1
DEAF1	GTF2I
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	IRF7
DEAF1	JUN
DEAF1	JUNB
DEAF1	MAX
DEAF1	MZF1
DEAF1	POU2F1
DEAF1	SHOX2
DEAF1	SOX4
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TCF7
DEAF1	TP53
DEAF1	ZBTB33
DLX2	ARNTL2
DLX2	IRF6
DLX2	NR2E3
DLX3	ARNTL2
DLX3	SOX2
DLX4	ARNTL2
DLX4	SOX2
DLX5	LMO2
DLX5	NR2C2
DMBX1	BHLHE41
DMRT1	ETS1
DMRT1	NFE2
DMRT1	SRF
DMRT2	ARNTL2
DMRT2	SRF
DMRT2	TCF4
DMRT3	SMAD7
DMRT3	TGIF1
E2F1	ARID3A
E2F1	ATF2
E2F1	ATF4
E2F1	BRF1
E2F1	CEBPA
E2F1	CREM
E2F1	DLX2
E2F1	DLX4
E2F1	E2F1
E2F1	EPAS1
E2F1	FOSL1
E2F1	FOXJ3
E2F1	FOXM1
E2F1	FOXN2
E2F1	GABPB1
E2F1	HMGA2
E2F1	HSF2
E2F1	IRX5
E2F1	JUNB
E2F1	MAZ
E2F1	MECOM
E2F1	NFKB2
E2F1	NFYA
E2F1	NR2F2
E2F1	OTX1
E2F1	PKNOX1
E2F1	RXRB
E2F1	SOX9
E2F1	TFAP4
E2F1	TGIF1
E2F1	ZFP161
E2F1	ZNF143
E2F4	ATF4
E2F4	E2F1
E2F4	FOXM1
E2F4	HMGA2
E2F4	MAZ
E2F4	MECOM
E2F4	NFYA
E2F6	ATF4
E2F6	E2F1
E2F6	FOXM1
E2F6	HMGA2
E2F6	MAZ
E2F6	MECOM
E2F6	NFYA
E2F7	ATF4
E2F7	E2F1
E2F7	FOXM1
E2F7	HMGA2
E2F7	MAZ
E2F7	MECOM
E2F7	NFYA
E4F1	EGR3
E4F1	FOXA1
E4F1	FOXA2
E4F1	GTF2A1
E4F1	IRX5
E4F1	REL
E4F1	RFX1
EBF1	ATF4
EBF1	ATF5
EBF1	BARX2
EBF1	BHLHE40
EBF1	EGR1
EBF1	GLI1
EBF1	HMBOX1
EBF1	HOMEZ
EBF1	MAX
EBF1	MAZ
EBF1	MEF2A
EBF1	NR2E3
EBF1	NR3C1
EBF1	OAZ1
EBF1	RB1
EBF1	SP1
EBF1	ZNF143
EBF1	ZNF354C
EBF2	EGR1
EBF2	GLI1
EBF2	HMBOX1
EBF2	HOMEZ
EBF2	MAZ
EBF2	NR2E3
EBF2	RB1
EBF2	SP1
EBF2	ZNF143
EBF2	ZNF354C
EGR1	AHR
EGR1	ARID5B
EGR1	ARNT
EGR1	ATF1
EGR1	ATF2
EGR1	ATF4
EGR1	ATF7
EGR1	BACH1
EGR1	BCL6
EGR1	BHLHE40
EGR1	BRF1
EGR1	CEBPA
EGR1	CEBPB
EGR1	CEBPD
EGR1	CNOT3
EGR1	CREB1
EGR1	CREM
EGR1	CTCF
EGR1	DBP
EGR1	DDIT3
EGR1	EGR1
EGR1	ELK1
EGR1	EP300
EGR1	EPAS1
EGR1	ERF
EGR1	ESRRA
EGR1	ESRRB
EGR1	FOSL1
EGR1	FOXH1
EGR1	FOXJ3
EGR1	FOXL1
EGR1	FOXN2
EGR1	FOXO1
EGR1	FOXO3
EGR1	FOXP3
EGR1	GABPA
EGR1	GABPB1
EGR1	GBX2
EGR1	GTF2A1
EGR1	GTF2I
EGR1	HBP1
EGR1	HES1
EGR1	HIF1A
EGR1	HSF1
EGR1	HSF2
EGR1	IRF1
EGR1	IRF7
EGR1	IRX2
EGR1	IRX3
EGR1	IRX5
EGR1	JUN
EGR1	JUNB
EGR1	JUND
EGR1	KLF11
EGR1	KLF4
EGR1	MAFB
EGR1	MAFF
EGR1	MAX
EGR1	MAZ
EGR1	MEF2A
EGR1	MITF
EGR1	MZF1
EGR1	NFATC3
EGR1	NFATC4
EGR1	NFE2
EGR1	NFE2L1
EGR1	NFE2L2
EGR1	NFIB
EGR1	NFKB2
EGR1	NFYA
EGR1	NR1H2
EGR1	NR2F2
EGR1	NR4A1
EGR1	NR4A2
EGR1	NR6A1
EGR1	OAZ1
EGR1	OTX1
EGR1	PBX1
EGR1	PKNOX1
EGR1	POU2F1
EGR1	PPARD
EGR1	PRDM1
EGR1	RB1
EGR1	RBPJ
EGR1	REL
EGR1	RELB
EGR1	RFX1
EGR1	RFX2
EGR1	RFX5
EGR1	RXRB
EGR1	SMAD3
EGR1	SMAD4
EGR1	SP1
EGR1	SP2
EGR1	SP3
EGR1	SP4
EGR1	SREBF1
EGR1	SRF
EGR1	STAT1
EGR1	STAT3
EGR1	STAT6
EGR1	TBX18
EGR1	TCF12
EGR1	TCF4
EGR1	TCF7
EGR1	TEF
EGR1	TFAP2A
EGR1	TFAP2B
EGR1	TFAP2C
EGR1	TGIF1
EGR1	TGIF2
EGR1	TOPORS
EGR1	TP53
EGR1	TP73
EGR1	TRIM28
EGR1	UBP1
EGR1	VDR
EGR1	YY1
EGR1	ZBTB33
EGR1	ZBTB7B
EGR1	ZFP161
EGR1	ZNF143
EGR1	ZNF238
EGR1	ZNF333
EGR1	ZNF354C
EGR1	ZNF628
EGR2	AHR
EGR2	ARID5B
EGR2	ARNT
EGR2	ATF1
EGR2	ATF2
EGR2	ATF4
EGR2	ATF7
EGR2	BACH1
EGR2	BCL6
EGR2	BHLHE40
EGR2	BRF1
EGR2	CEBPA
EGR2	CEBPB
EGR2	CEBPD
EGR2	CNOT3
EGR2	CREB1
EGR2	CREM
EGR2	CTCF
EGR2	DBP
EGR2	DDIT3
EGR2	EGR1
EGR2	ELK1
EGR2	EP300
EGR2	EPAS1
EGR2	ERF
EGR2	ESRRA
EGR2	ESRRB
EGR2	FOSL1
EGR2	FOXH1
EGR2	FOXJ3
EGR2	FOXL1
EGR2	FOXN2
EGR2	FOXO1
EGR2	FOXO3
EGR2	FOXP3
EGR2	GABPA
EGR2	GABPB1
EGR2	GBX2
EGR2	GTF2A1
EGR2	GTF2I
EGR2	HBP1
EGR2	HES1
EGR2	HIF1A
EGR2	HSF1
EGR2	HSF2
EGR2	IRF1
EGR2	IRF7
EGR2	IRX2
EGR2	IRX3
EGR2	IRX5
EGR2	JUN
EGR2	JUNB
EGR2	JUND
EGR2	KLF11
EGR2	KLF4
EGR2	MAFB
EGR2	MAFF
EGR2	MAX
EGR2	MAZ
EGR2	MEF2A
EGR2	MITF
EGR2	MZF1
EGR2	NFATC3
EGR2	NFATC4
EGR2	NFE2
EGR2	NFE2L1
EGR2	NFE2L2
EGR2	NFIB
EGR2	NFKB2
EGR2	NFYA
EGR2	NR1H2
EGR2	NR2F2
EGR2	NR4A1
EGR2	NR4A2
EGR2	NR6A1
EGR2	OAZ1
EGR2	OTX1
EGR2	PBX1
EGR2	PKNOX1
EGR2	POU2F1
EGR2	PPARD
EGR2	PRDM1
EGR2	RB1
EGR2	RBPJ
EGR2	REL
EGR2	RELB
EGR2	RFX1
EGR2	RFX2
EGR2	RFX5
EGR2	RXRB
EGR2	SMAD3
EGR2	SMAD4
EGR2	SP1
EGR2	SP2
EGR2	SP3
EGR2	SP4
EGR2	SREBF1
EGR2	SRF
EGR2	STAT1
EGR2	STAT3
EGR2	STAT6
EGR2	TBX18
EGR2	TCF12
EGR2	TCF4
EGR2	TCF7
EGR2	TEF
EGR2	TFAP2A
EGR2	TFAP2C
EGR2	TFAP4
EGR2	TGIF1
EGR2	TGIF2
EGR2	TOPORS
EGR2	TP53
EGR2	TRIM28
EGR2	UBP1
EGR2	VDR
EGR2	YY1
EGR2	ZBTB33
EGR2	ZBTB7B
EGR2	ZFP161
EGR2	ZNF143
EGR2	ZNF238
EGR2	ZNF333
EGR2	ZNF628
EGR3	AHR
EGR3	ARID5B
EGR3	ARNT
EGR3	ATF1
EGR3	ATF2
EGR3	ATF4
EGR3	ATF7
EGR3	BACH1
EGR3	BCL6
EGR3	BHLHE40
EGR3	BRF1
EGR3	CEBPA
EGR3	CEBPB
EGR3	CEBPD
EGR3	CNOT3
EGR3	CREB1
EGR3	CREM
EGR3	CTCF
EGR3	DBP
EGR3	DDIT3
EGR3	EGR1
EGR3	ELK1
EGR3	EP300
EGR3	EPAS1
EGR3	ERF
EGR3	ESRRA
EGR3	ESRRB
EGR3	FOSL1
EGR3	FOXH1
EGR3	FOXJ3
EGR3	FOXL1
EGR3	FOXN2
EGR3	FOXO1
EGR3	FOXO3
EGR3	FOXP3
EGR3	GABPA
EGR3	GABPB1
EGR3	GBX2
EGR3	GTF2A1
EGR3	GTF2I
EGR3	HBP1
EGR3	HES1
EGR3	HIF1A
EGR3	HSF1
EGR3	HSF2
EGR3	IRF1
EGR3	IRF7
EGR3	IRX2
EGR3	IRX3
EGR3	IRX5
EGR3	JUN
EGR3	JUNB
EGR3	JUND
EGR3	KLF11
EGR3	KLF4
EGR3	MAFB
EGR3	MAFF
EGR3	MAX
EGR3	MAZ
EGR3	MEF2A
EGR3	MITF
EGR3	MZF1
EGR3	NFATC3
EGR3	NFATC4
EGR3	NFE2
EGR3	NFE2L1
EGR3	NFE2L2
EGR3	NFIB
EGR3	NFKB2
EGR3	NFYA
EGR3	NR1H2
EGR3	NR2F2
EGR3	NR4A1
EGR3	NR4A2
EGR3	NR6A1
EGR3	OAZ1
EGR3	OTX1
EGR3	PBX1
EGR3	PKNOX1
EGR3	POU2F1
EGR3	PPARD
EGR3	PRDM1
EGR3	RB1
EGR3	RBPJ
EGR3	REL
EGR3	RELB
EGR3	RFX1
EGR3	RFX2
EGR3	RFX5
EGR3	RXRB
EGR3	SMAD3
EGR3	SMAD4
EGR3	SP1
EGR3	SP2
EGR3	SP3
EGR3	SP4
EGR3	SREBF1
EGR3	SRF
EGR3	STAT1
EGR3	STAT3
EGR3	STAT6
EGR3	TBX18
EGR3	TCF12
EGR3	TCF4
EGR3	TCF7
EGR3	TEF
EGR3	TFAP2A
EGR3	TFAP2B
EGR3	TFAP2C
EGR3	TGIF1
EGR3	TGIF2
EGR3	TOPORS
EGR3	TP53
EGR3	TP73
EGR3	TRIM28
EGR3	UBP1
EGR3	VDR
EGR3	YY1
EGR3	ZBTB33
EGR3	ZBTB7B
EGR3	ZFP161
EGR3	ZNF143
EGR3	ZNF238
EGR3	ZNF333
EGR3	ZNF628
EGR4	ARID5B
EGR4	ARNT
EGR4	ATF1
EGR4	ATF2
EGR4	ATF4
EGR4	ATF7
EGR4	BACH1
EGR4	BHLHE40
EGR4	BRF1
EGR4	CEBPA
EGR4	CEBPB
EGR4	CNOT3
EGR4	CREB1
EGR4	CREM
EGR4	DBP
EGR4	DDIT3
EGR4	EGR1
EGR4	ELK1
EGR4	EP300
