Source	Target
CEBPA	MAX
CEBPA	NFE2L1
CEBPA	POU3F1
CEBPA	POU3F3
CEBPA	PPARD
CEBPA	SPIB
CEBPA	TOPORS
CEBPA	USF1
CEBPB	ARID3A
CEBPB	BARX1
CEBPB	CTCF
CEBPB	DDIT3
CEBPB	EP300
CEBPB	GATA4
CEBPB	ITGB2
CEBPB	MAX
CEBPB	SPIB
CEBPB	TCF3
CEBPB	USF1
CEBPD	ARID3A
CEBPD	ARID5B
CEBPD	CTCF
CEBPD	DDIT3
CEBPD	GATA4
CEBPD	GZF1
CEBPD	MAX
CEBPD	SPIB
CEBPD	SREBF2
CEBPD	STAT4
CEBPD	TCF3
CEBPD	USF1
CEBPE	ARID3A
CEBPE	CTCF
CEBPE	GATA4
CEBPE	MAX
CEBPE	SPIB
CEBPE	USF1
CEBPG	ARID3A
CEBPG	CTCF
CEBPG	GATA4
CEBPG	GFI1
CEBPG	MAX
CEBPG	NR3C1
CEBPG	OAZ1
CEBPG	SPIB
CEBPG	USF1
CIZ1	ELF1
CNOT3	AHR
CNOT3	ARID3A
CNOT3	ARID5B
CNOT3	ARNTL2
CNOT3	ATF1
CNOT3	ATF4
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BCL6
CNOT3	BHLHE40
CNOT3	BHLHE41
CNOT3	BPTF
CNOT3	BRF1
CNOT3	CBFB
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CEBPG
CNOT3	CNOT3
CNOT3	CREB1
CNOT3	CREM
CNOT3	CTCF
CNOT3	CUX1
CNOT3	DBP
CNOT3	DEAF1
CNOT3	DLX3
CNOT3	E2F1
CNOT3	E2F5
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EGR1
CNOT3	EGR2
CNOT3	EGR3
CNOT3	ELF4
CNOT3	ELK4
CNOT3	EN2
CNOT3	EOMES
CNOT3	EP300
CNOT3	EPAS1
CNOT3	ERF
CNOT3	ESRRA
CNOT3	FGF9
CNOT3	FOSL1
CNOT3	FOXC1
CNOT3	FOXD1
CNOT3	FOXD3
CNOT3	FOXF1
CNOT3	FOXH1
CNOT3	FOXJ2
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	FOXP1
CNOT3	GABPA
CNOT3	GABPB1
CNOT3	GATA2
CNOT3	GATA4
CNOT3	GFI1
CNOT3	GTF2A1
CNOT3	GTF2I
CNOT3	HES1
CNOT3	HIC1
CNOT3	HMGA1
CNOT3	HMX3
CNOT3	HNF1B
CNOT3	HOXA13
CNOT3	HOXA7
CNOT3	HOXA9
CNOT3	HOXB3
CNOT3	HOXB4
CNOT3	HOXC10
CNOT3	HSF1
CNOT3	HSF2
CNOT3	IKZF1
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	IRF4
CNOT3	IRX5
CNOT3	JUN
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF11
CNOT3	KLF12
CNOT3	KLF15
CNOT3	KLF4
CNOT3	LEF1
CNOT3	LHX3
CNOT3	LHX4
CNOT3	LMX1B
CNOT3	MAF
CNOT3	MAFF
CNOT3	MAX
CNOT3	MAZ
CNOT3	MECP2
CNOT3	MEF2A
CNOT3	MNX1
CNOT3	MSX1
CNOT3	MYB
CNOT3	MYBL2
CNOT3	MYC
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFATC1
CNOT3	NFATC2
CNOT3	NFATC3
CNOT3	NFE2L2
CNOT3	NFIL3
CNOT3	NFIX
CNOT3	NFKB1
CNOT3	NFKB2
CNOT3	NFYA
CNOT3	NKX2-5
CNOT3	NKX3-1
CNOT3	NKX3-2
CNOT3	NR2C2
CNOT3	NR2F1
CNOT3	NR2F6
CNOT3	NR3C1
CNOT3	NR4A1
CNOT3	NR4A2
CNOT3	NR6A1
CNOT3	NRF1
CNOT3	OAZ1
CNOT3	OTX1
CNOT3	PATZ1
CNOT3	PAX5
CNOT3	PDX1
CNOT3	PITX1
CNOT3	PITX2
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PKNOX2
CNOT3	POU3F1
CNOT3	POU3F3
CNOT3	PPARA
CNOT3	PPARD
CNOT3	PRDM1
CNOT3	PURA
CNOT3	RB1
CNOT3	RBPJ
CNOT3	RELA
CNOT3	RELB
CNOT3	REST
CNOT3	RFX1
CNOT3	RFX2
CNOT3	RREB1
CNOT3	RUNX3
CNOT3	RXRA
CNOT3	RXRB
CNOT3	SIRT6
CNOT3	SIX3
CNOT3	SIX4
CNOT3	SMAD2
CNOT3	SMAD3
CNOT3	SMAD4
CNOT3	SMAD7
CNOT3	SOX2
CNOT3	SP1
CNOT3	SP2
CNOT3	SP3
CNOT3	SP4
CNOT3	SPIB
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	STAT1
CNOT3	STAT5B
CNOT3	TCF3
CNOT3	TCF4
CNOT3	TCF7
CNOT3	TFAP2A
CNOT3	TFAP4
CNOT3	TFDP1
CNOT3	TGIF1
CNOT3	TGIF2
CNOT3	THRB
CNOT3	TLX2
CNOT3	TRIM28
CNOT3	USF1
CNOT3	USF2
CNOT3	YY1
CNOT3	ZBTB16
CNOT3	ZBTB33
CNOT3	ZBTB7A
CNOT3	ZEB1
CNOT3	ZFP161
CNOT3	ZFX
CNOT3	ZNF143
CNOT3	ZNF148
CNOT3	ZNF219
CNOT3	ZNF238
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ATF1
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DLX2
CREB1	DLX3
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	ERF
CREB1	FOXD3
CREB1	FOXP1
CREB1	FOXP3
CREB1	GLI1
CREB1	GTF2A1
CREB1	GZF1
CREB1	HLF
CREB1	HOXC10
CREB1	HOXC8
CREB1	HSF1
CREB1	ING4
CREB1	IRX5
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF12
CREB1	KLF4
CREB1	MAF
CREB1	MAFB
CREB1	MAFF
CREB1	MYC
CREB1	NF1
CREB1	NFE2L2
CREB1	NKX3-2
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	SPI1
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	STAT4
CREB1	TFCP2
CREB1	TGIF2
CREB1	TP53
CREB1	TRIM28
CREB1	USF1
CREB1	XBP1
CREB1	YY1
CREB1	ZFX
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	EGR2
CREM	EGR4
CREM	ERF
CREM	FOXD3
CREM	FOXP1
CREM	GLI1
CREM	GTF2A1
CREM	HLF
CREM	HMGA1
CREM	HOXC10
CREM	ING4
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	KLF4
CREM	MAF
CREM	MAFF
CREM	MYC
CREM	NF1
CREM	NKX3-2
CREM	NR4A2
CREM	NR6A1
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SPI1
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	STAT4
CREM	TFCP2
CREM	TP53
CREM	TRIM28
CREM	USF1
CREM	YY1
CREM	ZFX
CREM	ZNF143
CRX	BHLHE41
CRX	DDIT3
CRX	GTF2IRD1
CRX	HES1
CRX	LHX2
CRX	NFKB1
CRX	STAT2
CRX	THRB
CRX	ZEB1
CTCF	AHR
CTCF	ARID3A
CTCF	ARID5B
CTCF	ATF1
CTCF	ATF4
CTCF	ATF5
CTCF	ATF6
CTCF	BACH1
CTCF	BACH2
CTCF	BCL6
CTCF	BHLHE40
CTCF	BHLHE41
CTCF	BPTF
CTCF	BRF1
CTCF	CEBPA
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DBP
CTCF	DDIT3
CTCF	DEAF1
CTCF	DLX2
CTCF	DLX3
CTCF	E2F1
CTCF	E2F5
CTCF	E4F1
CTCF	EGR1
CTCF	EGR2
CTCF	ELF3
CTCF	ELF5
CTCF	EP300
CTCF	ESR2
CTCF	ESRRA
CTCF	ETS2
CTCF	FOSL1
CTCF	FOXA3
CTCF	FOXD1
CTCF	FOXD3
CTCF	FOXH1
CTCF	FOXJ3
CTCF	FOXN2
CTCF	FOXO1
CTCF	FOXO3
CTCF	FOXO4
CTCF	GABPB1
CTCF	GATA2
CTCF	GFI1
CTCF	GFI1B
CTCF	GLI1
CTCF	GTF2A1
CTCF	GTF2IRD1
CTCF	GZF1
CTCF	HBP1
CTCF	HES1
CTCF	HIC1
CTCF	HIVEP2
CTCF	HMBOX1
CTCF	HMGA1
CTCF	HOMEZ
CTCF	HOXA11
CTCF	HOXA13
CTCF	HOXA5
CTCF	HOXA6
CTCF	HOXA7
CTCF	HOXA9
CTCF	HOXB13
CTCF	HOXB5
CTCF	HOXB6
CTCF	HOXB8
CTCF	HOXB9
CTCF	HOXC10
CTCF	HOXC5
CTCF	HOXC8
CTCF	HOXD12
CTCF	HOXD13
CTCF	HOXD9
CTCF	HSF2
CTCF	IKZF1
CTCF	IKZF2
CTCF	IRF1
CTCF	IRF2
CTCF	IRF8
CTCF	IRF9
CTCF	IRX5
CTCF	JUN
CTCF	JUNB
CTCF	JUND
CTCF	KLF4
CTCF	LMX1B
CTCF	MAF
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAFG
CTCF	MAZ
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	NFATC1
CTCF	NFATC2
CTCF	NFATC3
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFIL3
CTCF	NFKB2
CTCF	NFYA
